id,name,price,city,old_price,url
3396151,Конструктор LEGO Star Wars Малыш 75318,5699,"RU-MOW, RU-KGD, RU-KR, RU-ARK, RU-SPE, RU-KO, RU-MUR, RU-PSK, RU-BRY, RU-VLA, RU-VLG, RU-VOR, RU-IVA, RU-KLU, RU-KOS, RU-NIZ, RU-PNZ, RU-RYA, RU-SMO, RU-BEL, RU-TAM, RU-TUL, RU-YAR, RU-TVE, RU-KRS, RU-ORL, RU-TA, RU-UD, RU-ME, RU-KIR, RU-ORE, RU-SAM, RU-SAR, RU-ULY, RU-BA, RU-LIP, RU-MO, RU-KDA, RU-AST, RU-VGG, RU-KB, RU-STA, RU-ROS, RU-SE, RU-KC, RU-CE, RU-DA, RU-AD, RU-KL, RU-SVE, RU-KGN, RU-CHE, RU-KHM, RU-PER, RU-TOM, RU-YAN, RU-IRK, RU-ALT, RU-KYA, RU-KEM, RU-NVS, RU-OMS, RU-PRI, RU-YEV, RU-MAG, RU-KHA, RU-KAM, RU-SAK, RU-BU, RU-KK, RU-IN, RU-CU",7499,https://www.detmir.ru/product/index/id/3396151/
3405532,Конструктор LEGO DUPLO Town Фермерский трактор сарай и животные 10952,3999,"RU-MOW, RU-KGD, RU-KR, RU-PSK, RU-ARK, RU-SPE, RU-KO, RU-MUR, RU-NGR, RU-BRY, RU-VLA, RU-VLG, RU-VOR, RU-NIZ, RU-IVA, RU-KLU, RU-KOS, RU-LIP, RU-PNZ, RU-RYA, RU-SMO, RU-BEL, RU-TVE, RU-TUL, RU-YAR, RU-KRS, RU-ORL, RU-TA, RU-SAR, RU-UD, RU-ME, RU-KIR, RU-ORE, RU-SAM, RU-MO, RU-ULY, RU-BA, RU-KDA, RU-AST, RU-VGG, RU-ROS, RU-KB, RU-STA, RU-SE, RU-KC, RU-CE, RU-DA, RU-AD, RU-KL, RU-SVE, RU-KGN, RU-CHE, RU-KHM, RU-PER, RU-YAN, RU-TOM, RU-KK, RU-IRK, RU-ALT, RU-KYA, RU-KEM, RU-NVS, RU-OMS, RU-BU, RU-ZAB, RU-PRI, RU-AMU, RU-KHA, RU-MAG, RU-SA, RU-IN, RU-CU",6499,https://www.detmir.ru/product/index/id/3405532/
3596782,Конструктор LEGO Friends Школа Хартлейк Сити 41682,3779,"RU-MOW, RU-KGD, RU-KR, RU-PSK, RU-ARK, RU-SPE, RU-KO, RU-MUR, RU-NGR, RU-BRY, RU-VLA, RU-VLG, RU-VOR, RU-NIZ, RU-IVA, RU-KLU, RU-KOS, RU-LIP, RU-PNZ, RU-RYA, RU-SMO, RU-BEL, RU-TAM, RU-TVE, RU-TUL, RU-YAR, RU-KRS, RU-ORL, RU-TA, RU-SAR, RU-UD, RU-ME, RU-KIR, RU-ORE, RU-SAM, RU-MO, RU-BA, RU-ULY, RU-PER, RU-KDA, RU-AST, RU-VGG, RU-ROS, RU-KB, RU-STA, RU-SE, RU-KC, RU-IN, RU-CE, RU-DA, RU-AD, RU-KL, RU-SVE, RU-KGN, RU-CHE, RU-KHM, RU-YAN, RU-TOM, RU-KK, RU-IRK, RU-ALT, RU-KYA, RU-KEM, RU-NVS, RU-OMS, RU-BU, RU-ZAB, RU-AL, RU-TY, RU-AMU, RU-PRI, RU-KHA, RU-YEV, RU-MAG, RU-KAM, RU-SAK, RU-SA, RU-CU",6499,https://www.detmir.ru/product/index/id/3596782/
3405578,Конструктор LEGO My City Современный дом для семьи 60291,2789,"RU-MOW, RU-KGD, RU-KR, RU-ARK, RU-SPE, RU-KO, RU-MUR, RU-PSK, RU-BRY, RU-VLA, RU-VLG, RU-VOR, RU-NIZ, RU-IVA, RU-KLU, RU-KOS, RU-PNZ, RU-RYA, RU-SMO, RU-BEL, RU-TAM, RU-TVE, RU-TUL, RU-YAR, RU-KRS, RU-ORL, RU-UD, RU-ME, RU-TA, RU-KIR, RU-ORE, RU-SAM, RU-SAR, RU-ULY, RU-BA, RU-LIP, RU-KDA, RU-AST, RU-VGG, RU-KB, RU-ROS, RU-STA, RU-SE, RU-KC, RU-KL, RU-SVE, RU-KGN, RU-CHE, RU-KHM, RU-PER, RU-YAN, RU-IRK, RU-ALT, RU-KYA, RU-KEM, RU-NVS, RU-OMS, RU-TOM, RU-PRI, RU-KHA, RU-MAG, RU-SAK, RU-SA, RU-DA, RU-AD, RU-CE, RU-IN, RU-CU",4499,https://www.detmir.ru/product/index/id/3405578/
3405555,Конструктор LEGO Friends Ветеринарная клиника Хартлейк-Сити 41446,2339,"RU-MOW, RU-TUL, RU-KGD, RU-KR, RU-PSK, RU-ARK, RU-SPE, RU-KO, RU-MUR, RU-NGR, RU-BRY, RU-VLA, RU-VLG, RU-VOR, RU-NIZ, RU-IVA, RU-KLU, RU-KOS, RU-LIP, RU-PNZ, RU-RYA, RU-SMO, RU-BEL, RU-TAM, RU-TVE, RU-YAR, RU-KRS, RU-ORL, RU-TA, RU-SAR, RU-UD, RU-ME, RU-KIR, RU-ORE, RU-SAM, RU-MO, RU-BA, RU-ULY, RU-PER, RU-KDA, RU-AST, RU-VGG, RU-ROS, RU-KB, RU-STA, RU-SE, RU-KC, RU-IN, RU-CE, RU-DA, RU-AD, RU-KL, RU-SVE, RU-KGN, RU-CHE, RU-KHM, RU-YAN, RU-TOM, RU-KK, RU-IRK, RU-ALT, RU-KYA, RU-KEM, RU-NVS, RU-OMS, RU-BU, RU-ZAB, RU-AL, RU-TY, RU-PRI, RU-AMU, RU-KHA, RU-YEV, RU-MAG, RU-KAM, RU-SA, RU-CU",3599,https://www.detmir.ru/product/index/id/3405555/
3244510,Конструктор LEGO Friends Штаб спасателей 41424,4649,"RU-MOW, RU-SPE, RU-ARK, RU-MUR, RU-PSK, RU-KO, RU-VOR, RU-KLU, RU-NIZ, RU-PNZ, RU-TAM, RU-TUL, RU-YAR, RU-TVE, RU-VLA, RU-KRS, RU-BRY, RU-BEL, RU-SMO, RU-ORL, RU-TA, RU-SAR, RU-UD, RU-ME, RU-ORE, RU-SAM, RU-ULY, RU-BA, RU-MO, RU-PER, RU-LIP, RU-KDA, RU-STA, RU-ROS, RU-IN, RU-SE, RU-CE, RU-DA, RU-AD, RU-VGG, RU-AST, RU-KB, RU-KL, RU-SVE, RU-KGN, RU-KHM, RU-CHE, RU-TOM, RU-YAN, RU-ALT, RU-NVS, RU-OMS, RU-IRK, RU-KEM, RU-BU, RU-KYA, RU-AL, RU-TY, RU-ZAB, RU-AMU, RU-KK, RU-YEV, RU-PRI, RU-KHA, RU-MAG, RU-KAM, RU-SA, RU-KC, RU-KIR, RU-CU",7499,https://www.detmir.ru/product/index/id/3244510/
3596785,Конструктор LEGO Friends Американские горки на Волшебной ярмарке 41685,5059,"RU-MOW, RU-KGD, RU-KR, RU-PSK, RU-ARK, RU-SPE, RU-KO, RU-MUR, RU-NGR, RU-BRY, RU-VLA, RU-VLG, RU-VOR, RU-NIZ, RU-IVA, RU-KLU, RU-KOS, RU-LIP, RU-PNZ, RU-RYA, RU-SMO, RU-BEL, RU-TAM, RU-TVE, RU-TUL, RU-YAR, RU-KRS, RU-ORL, RU-TA, RU-SAR, RU-UD, RU-ME, RU-KIR, RU-ORE, RU-SAM, RU-MO, RU-ULY, RU-BA, RU-KDA, RU-AST, RU-VGG, RU-ROS, RU-KB, RU-STA, RU-SE, RU-KC, RU-CE, RU-DA, RU-AD, RU-KL, RU-SVE, RU-KGN, RU-CHE, RU-KHM, RU-PER, RU-YAN, RU-TOM, RU-KK, RU-IRK, RU-ALT, RU-KEM, RU-NVS, RU-OMS, RU-KYA, RU-BU, RU-ZAB, RU-PRI, RU-AMU, RU-KHA, RU-MAG, RU-KAM, RU-SAK, RU-SA",8499,https://www.detmir.ru/product/index/id/3596785/
3405537,Конструктор LEGO Creator Кибердрон 31111,609,"RU-MOW, RU-KDA, RU-YAR, RU-VLA, RU-ROS, RU-TUL, RU-STA, RU-BRY, RU-KIR, RU-KGD, RU-PSK, RU-ARK, RU-SPE, RU-KO, RU-MUR, RU-KR, RU-NGR, RU-VLG, RU-VOR, RU-NIZ, RU-IVA, RU-KLU, RU-KOS, RU-LIP, RU-PNZ, RU-RYA, RU-SMO, RU-BEL, RU-TAM, RU-TVE, RU-KRS, RU-ORL, RU-TA, RU-SAR, RU-UD, RU-ME, RU-ORE, RU-SAM, RU-MO, RU-BA, RU-ULY, RU-AST, RU-VGG, RU-KB, RU-SE, RU-KC, RU-IN, RU-CE, RU-DA, RU-AD, RU-KL, RU-SVE, RU-KGN, RU-CHE, RU-KHM, RU-PER, RU-YAN, RU-TOM, RU-KK, RU-IRK, RU-ALT, RU-KYA, RU-KEM, RU-NVS, RU-OMS, RU-BU, RU-ZAB, RU-AL, RU-TY, RU-AMU, RU-PRI, RU-KHA, RU-YEV, RU-MAG, RU-KAM, RU-SAK, RU-SA, RU-CU",899,https://www.detmir.ru/product/index/id/3405537/
3596771,Конструктор LEGO Creator Средневековый замок 31120,5679,"RU-MOW, RU-KGD, RU-SPE, RU-VLA, RU-VLG, RU-VOR, RU-IVA, RU-KOS, RU-NIZ, RU-TAM, RU-BEL, RU-KLU, RU-TVE, RU-UD, RU-TA, RU-KIR, RU-ORE, RU-SAM, RU-SAR, RU-ULY, RU-BA, RU-AST, RU-VGG, RU-KDA, RU-ROS, RU-STA, RU-KC, RU-SVE, RU-CHE, RU-KHM, RU-PER, RU-ALT, RU-KYA, RU-KEM, RU-NVS, RU-OMS, RU-TOM, RU-IRK, RU-DA, RU-AD, RU-KB, RU-KL, RU-SE, RU-CE, RU-IN, RU-ME, RU-CU",8999,https://www.detmir.ru/product/index/id/3596771/
3244613,Конструктор LEGO Technic Бетономешалка 42112,5789,"RU-MOW, RU-KGD, RU-SPE, RU-VLA, RU-VOR, RU-KLU, RU-UD, RU-TA, RU-KIR, RU-SAM, RU-SAR, RU-BA, RU-VGG, RU-KDA, RU-ROS, RU-STA, RU-SVE, RU-CHE, RU-KHM, RU-PER, RU-ALT, RU-KYA, RU-NVS, RU-OMS, RU-IRK, RU-AST, RU-DA, RU-AD, RU-KB, RU-KC, RU-KL, RU-SE, RU-CE, RU-IN, RU-ME, RU-ORE, RU-CU, RU-ULY",9499,https://www.detmir.ru/product/index/id/3244613/
3596755,Конструктор LEGO DUPLO Town Семейное приключение на микроавтобусе 10946,1519,"RU-MOW, RU-KGD, RU-KR, RU-PSK, RU-ARK, RU-SPE, RU-KO, RU-MUR, RU-NGR, RU-BRY, RU-VLA, RU-VLG, RU-VOR, RU-NIZ, RU-IVA, RU-KLU, RU-KOS, RU-LIP, RU-PNZ, RU-RYA, RU-SMO, RU-BEL, RU-TAM, RU-TVE, RU-TUL, RU-YAR, RU-KRS, RU-ORL, RU-TA, RU-SAR, RU-UD, RU-ME, RU-KIR, RU-ORE, RU-SAM, RU-MO, RU-BA, RU-ULY, RU-PER, RU-KDA, RU-AST, RU-VGG, RU-ROS, RU-KB, RU-STA, RU-SE, RU-KC, RU-IN, RU-CE, RU-DA, RU-AD, RU-KL, RU-SVE, RU-KGN, RU-CHE, RU-KHM, RU-YAN, RU-TOM, RU-KK, RU-IRK, RU-ALT, RU-KYA, RU-KEM, RU-NVS, RU-OMS, RU-BU, RU-ZAB, RU-AL, RU-TY, RU-PRI, RU-AMU, RU-KHA, RU-YEV, RU-MAG, RU-SA, RU-CU",2499,https://www.detmir.ru/product/index/id/3596755/
3244590,Конструктор LEGO Ninjago Каменный робот огня 71720,3969,"RU-MOW, RU-KGD, RU-ARK, RU-SPE, RU-KO, RU-BRY, RU-VOR, RU-NIZ, RU-PNZ, RU-SMO, RU-BEL, RU-TAM, RU-TVE, RU-KLU, RU-TUL, RU-ORL, RU-UD, RU-KIR, RU-ORE, RU-SAM, RU-BA, RU-ME, RU-TA, RU-VGG, RU-KDA, RU-ROS, RU-STA, RU-KC, RU-KL, RU-SVE, RU-CHE, RU-KHM, RU-PER, RU-YAN, RU-ALT, RU-KYA, RU-KEM, RU-NVS, RU-OMS, RU-TOM, RU-IRK, RU-MAG, RU-KAM, RU-SAK, RU-PRI, RU-SA, RU-AST, RU-DA, RU-AD, RU-KB, RU-SAR, RU-SE, RU-CE, RU-IN",6499,https://www.detmir.ru/product/index/id/3244590/
3244598,Конструктор LEGO Harry Potter Тисовая улица дом 4 75968,4219,"RU-MOW, RU-KDA, RU-KGD, RU-KR, RU-ARK, RU-SPE, RU-KO, RU-MUR, RU-PSK, RU-BRY, RU-VLA, RU-VLG, RU-VOR, RU-IVA, RU-KLU, RU-KOS, RU-LIP, RU-NIZ, RU-PNZ, RU-RYA, RU-SMO, RU-BEL, RU-TAM, RU-TVE, RU-TUL, RU-YAR, RU-KRS, RU-ORL, RU-SAR, RU-UD, RU-ME, RU-TA, RU-KIR, RU-ORE, RU-SAM, RU-MO, RU-ULY, RU-BA, RU-AST, RU-VGG, RU-KB, RU-ROS, RU-STA, RU-SE, RU-KC, RU-DA, RU-AD, RU-KL, RU-SVE, RU-KGN, RU-CHE, RU-KHM, RU-PER, RU-YAN, RU-TOM, RU-IRK, RU-ALT, RU-KEM, RU-NVS, RU-OMS, RU-KYA, RU-PRI, RU-YEV, RU-MAG, RU-KHA, RU-KAM, RU-SAK, RU-SA, RU-BU, RU-KK, RU-CE, RU-IN, RU-CU",6499,https://www.detmir.ru/product/index/id/3244598/
3596781,Конструктор LEGO Friends Лесной дом на колесах и парусная лодка 41681,2739,"RU-MOW, RU-KDA, RU-YAR, RU-VLA, RU-ROS, RU-TUL, RU-STA, RU-BRY, RU-KC, RU-KIR, RU-KGD, RU-KR, RU-PSK, RU-ARK, RU-SPE, RU-KO, RU-MUR, RU-NGR, RU-VLG, RU-VOR, RU-NIZ, RU-IVA, RU-KLU, RU-KOS, RU-LIP, RU-PNZ, RU-RYA, RU-SMO, RU-BEL, RU-TAM, RU-TVE, RU-KRS, RU-ORL, RU-TA, RU-SAR, RU-UD, RU-ME, RU-ORE, RU-SAM, RU-MO, RU-BA, RU-ULY, RU-PER, RU-AST, RU-VGG, RU-KB, RU-SE, RU-IN, RU-CE, RU-DA, RU-AD, RU-KL, RU-SVE, RU-KGN, RU-CHE, RU-KHM, RU-YAN, RU-TOM, RU-KK, RU-IRK, RU-ALT, RU-KYA, RU-KEM, RU-NVS, RU-OMS, RU-BU, RU-ZAB, RU-AL, RU-TY, RU-PRI, RU-AMU, RU-KHA, RU-YEV, RU-MAG, RU-KAM, RU-SA, RU-CU",4499,https://www.detmir.ru/product/index/id/3596781/
3244601,Конструктор LEGO Minecraft Битва за красную пыль 21163,3049,"RU-MOW, RU-PSK, RU-ARK, RU-SPE, RU-KO, RU-NIZ, RU-IVA, RU-BEL, RU-YAR, RU-BRY, RU-ORL, RU-TVE, RU-VLA, RU-KRS, RU-SMO, RU-ME, RU-TA, RU-KIR, RU-ORE, RU-SAR, RU-SAM, RU-PNZ, RU-BA, RU-TUL, RU-UD, RU-RYA, RU-LIP, RU-MO, RU-KDA, RU-STA, RU-ROS, RU-SE, RU-KC, RU-IN, RU-DA, RU-AD, RU-KB, RU-VGG, RU-SVE, RU-CHE, RU-KHM, RU-PER, RU-KGN, RU-TOM, RU-ALT, RU-KEM, RU-KYA, RU-AMU, RU-KK, RU-IRK, RU-TY",4699,https://www.detmir.ru/product/index/id/3244601/
3142016,Конструктор LEGO DUPLO My First Мои первые машинки 10886,969,"RU-MOW, RU-KGD, RU-KR, RU-PSK, RU-ARK, RU-SPE, RU-KO, RU-MUR, RU-NGR, RU-BRY, RU-VLA, RU-VOR, RU-NIZ, RU-IVA, RU-KLU, RU-KOS, RU-LIP, RU-PNZ, RU-RYA, RU-SMO, RU-BEL, RU-TAM, RU-TVE, RU-TUL, RU-VLG, RU-YAR, RU-KRS, RU-ORL, RU-TA, RU-UD, RU-ME, RU-ORE, RU-SAM, RU-MO, RU-SAR, RU-BA, RU-ULY, RU-KIR, RU-PER, RU-KDA, RU-AST, RU-VGG, RU-KB, RU-STA, RU-ROS, RU-KC, RU-IN, RU-SE, RU-CE, RU-DA, RU-AD, RU-SVE, RU-KGN, RU-CHE, RU-KHM, RU-YAN, RU-TOM, RU-IRK, RU-ALT, RU-KEM, RU-NVS, RU-OMS, RU-BU, RU-KYA, RU-ZAB, RU-PRI, RU-AMU, RU-KK, RU-YEV, RU-KHA, RU-MAG, RU-KAM, RU-SAK, RU-SA, RU-TY, RU-KL",1599,https://www.detmir.ru/product/index/id/3142016/
3226589,Конструктор LEGO Creator Спортивный автомобиль 31100,569,"RU-MOW, RU-KGD, RU-KR, RU-PSK, RU-ARK, RU-SPE, RU-KO, RU-MUR, RU-NGR, RU-BRY, RU-VLA, RU-VLG, RU-VOR, RU-NIZ, RU-IVA, RU-KLU, RU-KOS, RU-LIP, RU-PNZ, RU-RYA, RU-SMO, RU-BEL, RU-TAM, RU-TVE, RU-TUL, RU-YAR, RU-KRS, RU-ORL, RU-TA, RU-SAR, RU-UD, RU-ME, RU-KIR, RU-ORE, RU-SAM, RU-MO, RU-BA, RU-ULY, RU-PER, RU-KDA, RU-AST, RU-VGG, RU-ROS, RU-KB, RU-STA, RU-SE, RU-KC, RU-IN, RU-CE, RU-DA, RU-AD, RU-KL, RU-SVE, RU-KGN, RU-CHE, RU-KHM, RU-YAN, RU-TOM, RU-KK, RU-IRK, RU-ALT, RU-KYA, RU-KEM, RU-NVS, RU-OMS, RU-BU, RU-ZAB, RU-AL, RU-TY, RU-PRI, RU-YEV, RU-KHA, RU-MAG, RU-SAK, RU-SA, RU-CU",899,https://www.detmir.ru/product/index/id/3226589/
3226678,Конструктор LEGO City Great Vehicles Монстр-трак 60251,469,"RU-KDA, RU-TA, RU-ULY, RU-MOW, RU-KLU, RU-SMO, RU-STA, RU-YAR, RU-VLA, RU-ROS, RU-TUL, RU-IVA, RU-BRY, RU-TVE, RU-RYA, RU-TAM, RU-NIZ, RU-KIR, RU-SAM, RU-BA, RU-KC, RU-VGG, RU-KGD, RU-KR, RU-PSK, RU-ARK, RU-SPE, RU-KO, RU-MUR, RU-NGR, RU-VLG, RU-VOR, RU-KOS, RU-LIP, RU-PNZ, RU-BEL, RU-KRS, RU-ORL, RU-SAR, RU-UD, RU-ME, RU-ORE, RU-MO, RU-PER, RU-AST, RU-KB, RU-SE, RU-IN, RU-CE, RU-DA, RU-AD, RU-KL, RU-SVE, RU-KGN, RU-CHE, RU-KHM, RU-YAN, RU-KK, RU-IRK, RU-ALT, RU-KYA, RU-KEM, RU-NVS, RU-OMS, RU-TOM, RU-BU, RU-ZAB, RU-AL, RU-TY, RU-PRI, RU-AMU, RU-KHA, RU-YEV, RU-MAG, RU-KAM, RU-SAK, RU-SA, RU-CU",749,https://www.detmir.ru/product/index/id/3226678/
3405632,Конструктор LEGO Harry Potter Учёба в Хогвартсе Урок трансфигурации 76382,1749,"RU-MOW, RU-KDA, RU-YAR, RU-VLA, RU-ROS, RU-TUL, RU-STA, RU-BRY, RU-KIR, RU-KGD, RU-KR, RU-PSK, RU-ARK, RU-SPE, RU-KO, RU-MUR, RU-NGR, RU-VLG, RU-VOR, RU-NIZ, RU-IVA, RU-KLU, RU-KOS, RU-LIP, RU-PNZ, RU-RYA, RU-SMO, RU-BEL, RU-TAM, RU-TVE, RU-KRS, RU-ORL, RU-TA, RU-SAR, RU-UD, RU-ME, RU-ORE, RU-SAM, RU-MO, RU-BA, RU-ULY, RU-PER, RU-AST, RU-VGG, RU-KB, RU-SE, RU-KC, RU-IN, RU-CE, RU-DA, RU-AD, RU-KL, RU-SVE, RU-KGN, RU-CHE, RU-KHM, RU-YAN, RU-TOM, RU-KK, RU-IRK, RU-ALT, RU-KYA, RU-KEM, RU-NVS, RU-OMS, RU-BU, RU-ZAB, RU-AL, RU-TY, RU-PRI, RU-AMU, RU-KHA, RU-YEV, RU-MAG, RU-SAK, RU-SA, RU-CU",2799,https://www.detmir.ru/product/index/id/3405632/
3596973,Конструктор LEGO Ninjago Сверхзвуковой самолёт 71739,5409,"RU-MOW, RU-KGD, RU-SPE, RU-VOR, RU-NIZ, RU-TAM, RU-YAR, RU-UD, RU-KIR, RU-ORE, RU-SAM, RU-LIP, RU-KDA, RU-ROS, RU-STA, RU-KC, RU-SVE, RU-PER, RU-CHE, RU-ALT, RU-KYA, RU-OMS, RU-AST, RU-DA, RU-AD, RU-VGG, RU-KB, RU-KL, RU-SAR, RU-SE, RU-CE, RU-IN, RU-BA, RU-ME, RU-TA, RU-CU, RU-ULY",8499,https://www.detmir.ru/product/index/id/3596973/
3188096,Конструктор LEGO DUPLO Princess Ледяной замок 10899,2739,"RU-MOW, RU-KGD, RU-KR, RU-PSK, RU-ARK, RU-SPE, RU-KO, RU-MUR, RU-NGR, RU-BRY, RU-VLA, RU-VLG, RU-VOR, RU-NIZ, RU-IVA, RU-KLU, RU-KOS, RU-LIP, RU-PNZ, RU-RYA, RU-SMO, RU-BEL, RU-TAM, RU-TVE, RU-TUL, RU-YAR, RU-KRS, RU-ORL, RU-SAR, RU-UD, RU-ME, RU-TA, RU-KIR, RU-ORE, RU-SAM, RU-MO, RU-ULY, RU-BA, RU-KDA, RU-AST, RU-VGG, RU-ROS, RU-KB, RU-STA, RU-SE, RU-KC, RU-CE, RU-DA, RU-AD, RU-KL, RU-SVE, RU-KGN, RU-CHE, RU-KHM, RU-PER, RU-YAN, RU-TOM, RU-KK, RU-IRK, RU-ALT, RU-KYA, RU-KEM, RU-NVS, RU-OMS, RU-BU, RU-ZAB, RU-AMU, RU-PRI, RU-KHA, RU-MAG, RU-KAM, RU-SAK, RU-SA, RU-CU",4499,https://www.detmir.ru/product/index/id/3188096/
3226680,Конструктор LEGO City Great Vehicles Грузовик мороженщика 60253,949,"RU-KDA, RU-TA, RU-ULY, RU-MOW, RU-KLU, RU-SMO, RU-STA, RU-YAR, RU-VLA, RU-ROS, RU-TUL, RU-IVA, RU-BRY, RU-TVE, RU-RYA, RU-TAM, RU-NIZ, RU-KIR, RU-SAM, RU-BA, RU-KC, RU-VGG, RU-KGD, RU-KR, RU-PSK, RU-ARK, RU-SPE, RU-KO, RU-MUR, RU-NGR, RU-VLG, RU-VOR, RU-KOS, RU-LIP, RU-PNZ, RU-BEL, RU-KRS, RU-ORL, RU-SAR, RU-UD, RU-ME, RU-ORE, RU-MO, RU-PER, RU-AST, RU-KB, RU-SE, RU-IN, RU-CE, RU-DA, RU-AD, RU-KL, RU-SVE, RU-KGN, RU-CHE, RU-KHM, RU-YAN, RU-TOM, RU-KK, RU-IRK, RU-ALT, RU-KYA, RU-KEM, RU-NVS, RU-OMS, RU-BU, RU-ZAB, RU-AL, RU-TY, RU-PRI, RU-AMU, RU-KHA, RU-YEV, RU-MAG, RU-KAM, RU-SAK, RU-SA, RU-CU",1499,https://www.detmir.ru/product/index/id/3226680/
3405636,Конструктор LEGO Minecraft Коралловый риф 21164,689,"RU-MOW, RU-KDA, RU-YAR, RU-VLA, RU-ROS, RU-TUL, RU-BRY, RU-KIR, RU-KGD, RU-KR, RU-PSK, RU-ARK, RU-SPE, RU-KO, RU-MUR, RU-NGR, RU-VLG, RU-VOR, RU-NIZ, RU-IVA, RU-KLU, RU-KOS, RU-LIP, RU-PNZ, RU-RYA, RU-SMO, RU-BEL, RU-TAM, RU-TVE, RU-KRS, RU-ORL, RU-TA, RU-SAR, RU-UD, RU-ME, RU-ORE, RU-SAM, RU-MO, RU-BA, RU-ULY, RU-PER, RU-AST, RU-VGG, RU-KB, RU-STA, RU-SE, RU-KC, RU-IN, RU-CE, RU-DA, RU-AD, RU-KL, RU-SVE, RU-KGN, RU-CHE, RU-KHM, RU-YAN, RU-TOM, RU-KK, RU-IRK, RU-ALT, RU-KYA, RU-KEM, RU-NVS, RU-OMS, RU-BU, RU-ZAB, RU-AL, RU-TY, RU-PRI, RU-AMU, RU-KHA, RU-YEV, RU-MAG, RU-KAM, RU-SAK, RU-SA, RU-CU",999,https://www.detmir.ru/product/index/id/3405636/
3405654,Конструктор LEGO Technic Bugatti Chiron 42083,23299,"RU-MOW, RU-SAM, RU-BA, RU-AST, RU-DA, RU-AD, RU-VGG, RU-KB, RU-KC, RU-KL, RU-KDA, RU-SAR, RU-SE, RU-STA, RU-ROS, RU-CE, RU-IN",34899,https://www.detmir.ru/product/index/id/3405654/
3498471,Конструктор LEGO Disney Princess Райя и Дворец сердца 43181,4869,"RU-MOW, RU-KGD, RU-KR, RU-SPE, RU-KO, RU-MUR, RU-ARK, RU-BRY, RU-VOR, RU-IVA, RU-KLU, RU-KOS, RU-NIZ, RU-PNZ, RU-RYA, RU-SMO, RU-BEL, RU-TAM, RU-TUL, RU-VLG, RU-TVE, RU-YAR, RU-ORL, RU-UD, RU-ME, RU-KIR, RU-TA, RU-ORE, RU-SAM, RU-ULY, RU-BA, RU-SAR, RU-LIP, RU-KDA, RU-AST, RU-VGG, RU-KB, RU-ROS, RU-STA, RU-SE, RU-KC, RU-KL, RU-SVE, RU-KGN, RU-CHE, RU-KHM, RU-PER, RU-YAN, RU-ALT, RU-KYA, RU-NVS, RU-OMS, RU-IRK, RU-KEM, RU-PRI, RU-KHA, RU-MAG, RU-DA, RU-AD, RU-CE, RU-IN, RU-CU",7499,https://www.detmir.ru/product/index/id/3498471/
3596772,Конструктор LEGO Friends Тренировка лошади и прицеп для перевозки 41441,1499,"RU-MOW, RU-YAR, RU-VLA, RU-ROS, RU-TUL, RU-BRY, RU-KIR, RU-KGD, RU-PSK, RU-ARK, RU-SPE, RU-KO, RU-KR, RU-MUR, RU-VOR, RU-NIZ, RU-IVA, RU-KLU, RU-KOS, RU-LIP, RU-PNZ, RU-RYA, RU-SMO, RU-BEL, RU-TAM, RU-TVE, RU-VLG, RU-KRS, RU-ORL, RU-TA, RU-SAR, RU-UD, RU-ME, RU-ORE, RU-SAM, RU-MO, RU-BA, RU-ULY, RU-PER, RU-KDA, RU-AST, RU-VGG, RU-KB, RU-STA, RU-SE, RU-KC, RU-IN, RU-CE, RU-DA, RU-AD, RU-KL, RU-SVE, RU-KGN, RU-CHE, RU-KHM, RU-YAN, RU-TOM, RU-IRK, RU-ALT, RU-KYA, RU-KEM, RU-OMS, RU-NVS, RU-ZAB, RU-AL, RU-TY, RU-PRI, RU-AMU, RU-KK, RU-KHA, RU-YEV, RU-MAG, RU-SAK, RU-BU, RU-SA, RU-CU",2499,https://www.detmir.ru/product/index/id/3596772/
3405655,Конструктор LEGO Technic Ferrari 488 GTE 42125,10229,"RU-MOW, RU-KGD, RU-KR, RU-SPE, RU-VLA, RU-VLG, RU-VOR, RU-IVA, RU-KOS, RU-NIZ, RU-TAM, RU-BEL, RU-KLU, RU-SAR, RU-UD, RU-TA, RU-KIR, RU-ORE, RU-SAM, RU-ULY, RU-BA, RU-MO, RU-AST, RU-VGG, RU-KDA, RU-ROS, RU-STA, RU-KC, RU-SVE, RU-CHE, RU-KHM, RU-PER, RU-ALT, RU-KYA, RU-KEM, RU-NVS, RU-OMS, RU-TOM, RU-IRK, RU-DA, RU-AD, RU-KB, RU-KL, RU-SE, RU-CE, RU-IN, RU-ME, RU-CU",16899,https://www.detmir.ru/product/index/id/3405655/
